id,name,ar,de,es,fr,it,ja,ko,th,tr,zh
Q895757,Neuzelle Abbey,,Zisterzienserabtei Neuzelle,,abbaye de Neuzelle,,ノイツェレ修道院,,,,新策勒修道院
Q909465,Hassan and Marcus,حسن ومرقص,Hassan und Markus,Hassan & Mark,Hassan et Morkos,,,,,,
Q918401,Nanook of the North,,"Nanuk, der Eskimo","Nanuk, el esquimal",Nanouk l'Esquimau,Nanuk l'eschimese,極北のナヌーク,북극의 나누크,,Kuzeyli Nanook,北方的南奴克
Q924750,Dublin Mosque,مسجد دبلن,Moschee Dublin,,,,,,,Dublin Camii,
Q928859,"Otto-William, Count of Burgundy",أوتو-ويليام، كونت بورغندي,Otto Wilhelm,Otón-Guillermo de Borgoña,Otte-Guillaume de Bourgogne,Ottone I Guglielmo di Borgogna,オット＝ギヨーム,,,,奧特·紀堯姆 (勃艮第伯爵)
Q932786,The Real Cool Killers,,Heiße Nacht für kühle Killer,La banda de los musulmanes,Il pleut des coups durs,,,,,,
Q966878,Space Rage,,Proxima Centauri 3,Motín en el planeta prisión,,,スペース・レイジ,,,,殺人唔眨眼
Q969022,Genesius of Rome,جينيسيوس,Genesius von Rom,Ginés de Roma,Genès de Rome,Genesio di Roma,,,,,
Q971280,The Fabulous Riverboat,,Auf dem Zeitstrom,El fabuloso barco fluvial,Le Bateau fabuleux,Alle sorgenti del fiume,,,,,
Q980558,I Shall Wear Midnight,سأرتدي منتصف الليل,Das Mitternachtskleid,Me vestiré de medianoche,Je m'habillerai de nuit,,,,,Geceye Bürüneceğim,
Q123147,Ammonius Hermiae,أمونيوس بن هرميا,Ammonios Hermeiou,Amonio de Hermia,Ammonios,Ammonio di Ermia,アンモニオス・ヘルメイウ,,,Ammonius Herimae,阿摩尼奥斯·赫尔米埃
Q124617,Georgy Zhukov,غيورغي جوكوف,Georgi Konstantinowitsch Schukow,Gueorgui Zhúkov,Gueorgui Joukov,Georgij Konstantinovič Žukov,ゲオルギー・ジューコフ,게오르기 주코프,เกออร์กี จูคอฟ,Georgi Jukov,格奥尔基·康斯坦丁诺维奇·朱可夫
Q160227,Peter II of Russia,بيتر الثاني,Peter II. von Russland,Pedro II de Rusia,Pierre II de Russie,Pietro II di Russia,ピョートル2世,표트르 2세,ซาร์ปีเตอร์ที่ 2 แห่งรัสเซีย,II. Petro,彼得二世
Q181959,John XI,يوحنا الحادي عشر,Johannes XI.,Juan XI,Jean XI,papa Giovanni XI,ヨハネス11世,교황 요한 11세,สมเด็จพระสันตะปาปาจอห์นที่ 11,XI. Johannes,教宗若望十一世
Q201178,Emblem of North Macedonia,شعار مقدونيا الشمالية,Wappen Nordmazedoniens,Escudo de Macedonia del Norte,armoiries de la Macédoine du Nord,emblema della Macedonia del Nord,北マケドニアの国章,북마케도니아의 국장,ตราแผ่นดินของมาซิโดเนียเหนือ,Kuzey Makedonya arması,北马其顿国徽
Q320609,Yevgeny Mravinsky,,Jewgeni Alexandrowitsch Mrawinski,Yevgueni Mravinski,Ievgueni Mravinski,Evgenij Aleksandrovič Mravinskij,エフゲニー・ムラヴィンスキー,예프게니 알렉산드로비치 므라빈스키,,Yevgeni Mravinski,叶夫根尼·亚历山德罗维奇·姆拉温斯基
Q306418,eDonkey network,,,Red eDonkey,,,eDonkey,당나귀,,Ed2k,EDonkey网络
Q319386,Vasily Dokuchaev,فاسيلي دوكوتشاييف,Wassili Wassiljewitsch Dokutschajew,Vasili Dokucháyev,Vassili Dokoutchaïev,Vasilij Vasil'evič Dokučaev,ヴァシーリー・ドクチャエフ,바실리 도쿠차예프,,Vasili Dokuçayev,瓦西里·多库恰耶夫
Q203378,emblem of Brunei,شعار بروناي,Wappen Bruneis,Escudo de Brunéi,armoiries du Brunei,emblema del Brunei,ブルネイの国章,브루나이의 국장,ตราแผ่นดินของบรูไน,Brunei arması,文萊國徽
Q208632,It Happened One Night,حدثت في ليلة ما,Es geschah in einer Nacht,Sucedió una noche,New York-Miami,Accadde una notte,或る夜の出来事,어느 날 밤에 생긴 일,,It Happened One Night,一夜風流
Q211785,Mikhail Saltykov-Shchedrin,ميخائيل سالتيكوف شيدرين,Michail Jewgrafowitsch Saltykow-Schtschedrin,Mijaíl Saltykov-Shchedrín,Mikhaïl Saltykov-Chtchedrine,Michail Evgrafovič Saltykov-Ščedrin,ミハイル・サルトィコフ＝シチェドリン,미하일 살티코프시체드린,,Mihail Yevgrafoviç Saltıkov-Şçedrin,米哈伊尔·叶夫格拉福维奇·萨尔蒂科夫-谢德林
Q367748,The Fall of the Roman Empire,سقوط الإمبراطورية الرومانية,Der Untergang des Römischen Reiches,La caída del Imperio romano,La Chute de l'Empire romain,La caduta dell'impero romano,ローマ帝国の滅亡,로마 제국의 멸망,,Roma İmparatorluğu'nun Çöküşü,罗马帝国沦亡录
Q1198545,The Sundowners,المنجرفون,Der endlose Horizont,Tres vidas errantes,Horizons sans frontières,I nomadi,サンダウナーズ,,,"The Sundowners (film, 1960)",夕阳西下
Q1215836,The House of Rothschild,بيت روتشيلد,Die Rothschilds,La casa de Rothschild,La Maison des Rothschild,La casa dei Rothschild,,하우스 오브 로칠드,,The House of Rothschild,罗斯柴尔德家族
Q1249677,The Ghost & Mrs. Muir,,Der Geist und Mrs. Muir,El fantasma y la señora Muir,Madame et son fantôme,La signora e il fantasma,ミセスと幽霊,,,The Ghost & Mrs. Muir (dizi),幽灵与未亡人（电视剧）
Q1412581,Four Books,,Vier Bücher,Cuatro Libros,Quatre Livres,Quattro Libri,四書,사서,,Dört Kitap,四書
Q1475778,A Coffee in Berlin,قهوة في برلين,Oh Boy,Oh Boy,Oh Boy,Oh Boy,,커피 인 베를린,,Oh Boy,啊，男孩
Q2543769,drug lord,بارون مخدرات,Drogenboss,Capo,baron de la drogue,signore della droga,薬物売買の元締,마약왕,,Uyuşturucu baronu,毒梟
Q2564552,Arch of Neutrality,نصب الحياد,Neutralitätsmonument,Monumento de la Neutralidad,arche de la Neutralité,Monumento alla neutralità,ニュートラリティ・アーチ,,อนุสาวรีย์ความเป็นกลาง,Tarafsızlık Anıtı,中立纪念碑
Q3437688,Tughrul Tower,برج طغرل,,torre de Toghrul,,Torre di Toghrul,トゥグリル・ベグの霊廟塔,,,Tuğrul Kulesi,
Q3576830,The Vertical Ray of the Sun,,Ein Sommer in Hanoi,Pleno verano,À la verticale de l'été,Solstizio d'estate,夏至 (映画),,,The Vertical Ray of the Sun (film),夏天的滋味
Q4058252,Azerbaijani folk music,موسيقى فلكلورية أذربيجانية,,Música folklórica de Azerbaiyán,musique folklorique azerbaïdjanaise,,,,,Azeri halk müziği,
Q12274232,Bulgarian folk music,,bulgarische Volksmusik,,musique traditionnelle bulgare,,,,,Bulgar halk müziği,
Q12809407,stuffed artichoke,خرشوف محشو,,enginar dolma,,,,,,zeytinyağlı enginar,
Q14924035,Mid Morning Matters with Alan Partridge,,Alan Partridge's Mid-Morning Matters,,,,,,,Alan Partridge ile Mid Morning Matters,
Q18888007,Great Mosque in Durrës,,Große Moschee von Durrës,,,,,,,Dıraç Büyük Camii,
Q19608844,My Life as a Zucchini,حياتي مثل كوسى,Mein Leben als Zucchini,La vida de Calabacín,Ma vie de Courgette,La mia vita da Zucchina,ズッキーニと呼ばれて,내 이름은 꾸제트,,Kabakçığın Hayatı,酷瓜人生
Q33314889,Kalp Atışı,نبضات قلب,Kalp Atisi,Latidos del corazón,,Kalp Atışı,,,,Kalp Atışı,
Q1481090,case officer,,Führungsoffizier,Oficial de caso,officier traitant,,指導将校,,,Olay Subayı,專案官
Q1629592,A Farewell to Arms,,In einem anderen Land,Adiós a las armas,L'Adieu aux armes,Addio alle armi,武器よさらば,무기여 잘 있거라,,Silahlara Veda,戰地春夢
Q2268902,Where Is Freedom?,,Wo ist die Freiheit?,Dónde está la libertad?,Où est la liberté ?,Dov'è la libertà?,,,,Özgürlük Nerede,
Q2319600,The Mating Season,,SOS – Zwei Schwiegermütter,Casado y con dos suegras,La Mère du marié,La madre dello sposo,,교배 기간,,The Mating Season (film),鴻鸞雙喜
Q434632,Matilda of Carinthia,ماتيلدا دي كارينثيا,Mathilde von Spanheim,Matilde de Carintia,Mathilde de Carinthie,Matilde di Carinzia,マティルデ・フォン・シュポンハイム,,,Matilda,克恩頓的瑪蒂爾達
Q1218232,The First Men in the Moon,أوائل الرجال على القمر,Die ersten Menschen auf dem Mond,Los primeros hombres en la Luna,Les Premiers Hommes dans la Lune,I primi uomini sulla Luna,月世界最初の人間,,,Aydaki İlk İnsanlar,月球上最早的人类
Q1291116,Tanners' Mosque,,Tabakëve-Moschee,,,moschea dei Conciatori,,,,Tabak Camii,
Q1426992,Flammarion engraving,,Flammarions Holzstich,Grabado Flammarion,gravure sur bois de Flammarion,Incisione di Flammarion,,플라마리옹 판화,,Flammarion gravürü,弗拉馬里翁版畫
Q1464499,São Bento Palace,,Palácio de São Bento,Palacio de São Bento,palais de São Bento,Palazzo di São Bento,サン・ベント宮殿,,,São Bento Sarayı,圣本笃宫
Q1633549,All That Heaven Allows,,Was der Himmel erlaubt,Solo el cielo lo sabe,Tout ce que le ciel permet,Secondo amore,天はすべて許し給う,순정에 맺은 사랑,,All That Heaven Allows,深锁春光一院愁
Q1754158,Ben 10: Secret of the Omnitrix,بن 10: سر الأومنتريكس,Ben 10 – Das Geheimnis der Omnitrix,Ben 10: El secreto del Omnitrix,,Ben 10 - Il segreto dell'Omnitrix,,,,Ben 10: Omnitrix'in Sırrı,Ben 10：变身之谜
Q1797432,Little Secrets,,Küçük Sırlar,,,,,,,Küçük Sırlar,
Q2379392,Liakat Medal,وسام اللياقة العثماني,Liakat-Medaille,Medalla Liakat,médaille Liakat,Medaglia di Liyakat,リヤカット勲章,,,Liyakat Madalyası,利亞卡特勳章
Q2536384,The Company,,,La Compañía,La Compagnie,L'Impresa,,,,Primatech,
Q2624469,Rubens Sambueza,روبن سامبويزا,Rubens Sambueza,Rubens Sambueza,Rubens Sambueza,Rubens Sambueza,,,,Rubens Sambueza,魯賓斯·森貝爾沙
Q3542320,Turist Ömer,,,,Turkish Star Trek,,,,,Turist Ömer,
Q3702760,Garikoitz Brašanac,داركو براشانتس,Darko Brašanac,Darko Brašanac,Darko Brašanac,Darko Brašanac,ダルコ・ブラシャナツ,다르코 브라샤나츠,,Darko Brašanac,達爾科·布拉沙納茨
Q3820016,The Man with the Flower in His Mouth,,,,,L'uomo dal fiore in bocca,,,,Ağzı Çiçekli Adam,
Q15260619,Season of Storms,,,Estación de tormentas,La Saison des orages,Sezon burz,,,,Fırtına Mevsimi,風暴季節
Q15299082,Do not worry for me,,Benim İçin Üzülme,Benim İçin Üzülme,,,,,,Benim İçin Üzülme,
Q15812316,The New Adventures of Nanoboy,,,,,Le nuove avventure di Nanoboy,,,,Nanoçocuk'un Maceraları,
Q21574038,The Rule of Thoughts,,,Revolución,La Révolution,VirtNet Runner - Il programma,,생각의 법칙,,Oyunbozan,
Q132431,Grigory Shelikhov,,Grigori Iwanowitsch Schelichow,Grigori Shélijov,Grigori Chelikhov,Grigorij Ivanovič Šelichov,グリゴリー・シェリホフ,,,Grigoriy Şelihov,切林考夫
Q210226,Piano Concerto No. 2,,2. Klavierkonzert,Concierto para piano n.º 2 (Shostakóvich),Concerto pour piano nº 2 de Chostakovitch,Concerto n. 2 per pianoforte,ピアノ協奏曲第2番 (ショスタコーヴィチ),,,,第2號鋼琴協奏曲 (蕭士達高維契)
Q222123,Henry I of Portugal,هنريك ملك البرتغال,Heinrich I.,Enrique I de Portugal,Henri Ier,Enrico I del Portogallo,エンリケ1世,,พระเจ้าเอ็งรีกึแห่งโปรตุเกส,I. Henrique,恩里克一世
Q568210,They Do It with Mirrors,خداع المرايا,Fata Morgana,El truco de los espejos,Jeux de glaces,Miss Marple: giochi di prestigio,魔術の殺人,마술 살인,,Zarif Bir Cinayet Gecesi,借鏡殺人
Q694533,The Castle,القلعه,Das Schloß,El castillo,Le Château,Das Schloss,カフカの「城」,성,,Das Schloss,城堡
Q700726,The Night of the Generals,ليلة الجنرالات,Die Nacht der Generale,La noche de los generales,La Nuit des généraux,La notte dei generali,将軍たちの夜,바르샤바의 밤,,Generallerin Gecesi,將軍之夜
Q913207,Once Upon a Time... Life,كان يا ما كان الحياة,Es war einmal … das Leben,Il était une fois... la Vie,Il était une fois… la Vie,Siamo fatti così,生命の科学ミクロパトロール,,,Bir Varmış Bir Yokmuş... İnsan Vücudu,人體大奇航
Q1136827,Virgin of Almudena,,,Virgen de la Almudena,Notre Dame de la Almudena,Vergine dell'Almudena,アルムデナの聖母,알무데나의 성모,,,阿穆德納聖母
Q1139698,House of Tolerance,التسامح: ذكريات من منزل الدعارة,Haus der Sünde,Casa de tolerancia,L'Apollonide,L'Apollonide - Souvenirs de la maison close,メゾン ある娼館の記憶,라폴로니드: 관용의 집,,,巴黎妓院回憶錄
Q1541513,Oakland California Temple,,Oakland-Kalifornien-Tempel,Templo de Oakland,temple mormon d'Oakland,,,,,,加州奥克兰圣殿
Q2346880,Siarhiej Alejnik,,,Serguéi Aléinik,Sergueï Aleïnik,,セルゲイ・アレイニク,,,Syarhyey Alyeynik,谢尔盖·阿列伊尼克
Q4378280,Ghost Graduation,,Ghost Club – Geister auf der Schule,Promoción fantasma,,Ghost Academy,,,,Hayalet Öğrenciler,
Q4988919,electronic color code,شفرة لونية للمقاومات,Farb-Kurzzeichen,codificación de colores,CEI 60757,,電子部品のカラーコード,,,Elektronik renk kodları,電阻色碼
Q13360123,Peter Antonovich of Brunswick,بيوتر أنطونوفيتش من براونشفايغ,,Pedro Antónovich de Brunswick,Pierre de Brunswick,,ピョートル・アントノヴィチ,,,,彼得·安東諾維奇
Q17533465,Chronicon Albadense,,Crónica Albeldense,Crónica albeldense,Chronique d'Albelda,Cronaca di Albelda,ヴィギラヌス写本,,,,阿贝尔登塞编年史
Q22828894,Iru Mugan,,Iru Mugan,Irumugan,,,,,,,
Q85814101,The Woods,الغابة,Das Grab im Wald,,Dans les bois,Estate di morte,その森に,,,Orman,
Q96218300,Rzhev Memorial to Soviet Soldier,,Gedenkstätte des Sowjetischen Soldaten bei Rschew,Monumento en Rzhev al soldado soviético,,Memoriale al soldato sovietico di Ržev,,,,Sovyet Askerinin Rzhev Anıtı,勒热夫苏联士兵纪念碑
Q782751,The Shop Around the Corner,المحل في الزاوية,Rendezvous nach Ladenschluß,El bazar de las sorpresas,Rendez-vous,Scrivimi fermo posta,桃色の店,모퉁이 가게,,The Shop Around the Corner,街角的商店
Q875904,Bride of Frankenstein,عروس فرانكنشتاين,Frankensteins Braut,La novia de Frankenstein,La Fiancée de Frankenstein,La moglie di Frankenstein,フランケンシュタインの花嫁,프랑켄슈타인의 신부,,Frankenstein'ın Gelini,科学怪人的新娘
Q227607,Symphony No. 37,,37. Sinfonie,Sinfonía n.º 37,Symphonie nº 37 de Mozart,,交響曲第37番 (モーツァルト),,,,
Q229419,Isabella of Aragon,إيزابيلا من أراغون، ملكة فرنسا,Isabella von Aragón,Isabel de Aragón,Isabelle d'Aragon,Isabella d'Aragona,イザベル・ダラゴン,,อิซาเบลแห่งอารากอน สมเด็จพระราชินีแห่งฝรั่งเศส,Isabelle d'Aragon,伊莎贝拉，阿拉贡公主及法国王后
Q238528,Berlin Mosque,مسجد برلين,Wilmersdorfer Moschee,Mezquita de Berlín,mosquée de Berlin,,,,,,柏林阿赫邁底亞清真寺
Q534855,Asterix at the Olympic Games,,Asterix bei den Olympischen Spielen,Astérix y los juegos olímpicos,Astérix aux Jeux olympiques,Asterix alle Olimpiadi,,,,Asteriks Olimpiyatlarda,
Q571517,Short Sharp Shock,,Kurz und schmerzlos,Corto y con filo,L'Engrenage,Kurz und schmerzlos,,,,Kısa ve Acısız,
Q593947,Asterix and the Laurel Wreath,,Die Lorbeeren des Cäsar,Los laureles del César,Les Lauriers de César,Asterix e gli allori di Cesare,,,,Asteriks - Sezar'ın Tacı,
Q704677,Jim Button and Luke the Engine Driver,,Jim Knopf und Lukas der Lokomotivführer,Jim Botón y Lucas el maquinista,Jim Bouton,Le avventure di Jim Bottone,ジムボタン,,,Jim Button ve Makinist Luke,
Q746612,My 20th Century,,Mein 20. Jahrhundert,Mi siglo XX,Mon XXe siècle,Il mio XX secolo,私の20世紀,나의 20세기,,Az én XX. századom,我的二十世紀
Q753481,Marienbad Elegy,مرثية مارينباد,Elegie,Elegía de Marienbad,Élégie de Marienbad,,マリーエンバート悲歌,,,Marienbad Ağıtı,玛丽安巴德挽歌
Q833213,Forest of Remembrance,,Wald der Erinnerung (Madrid),Bosque del Recuerdo,bois des absents,Bosco degli scomparsi,故人の森,기억의 숲,,Ölmüşlerin Ormanı,死難者樹林
Q837304,Cigars of the Pharaoh,,Die Zigarren des Pharaos,Los cigarros del faraón,Les Cigares du pharaon,I Sigari del Faraone,ファラオの葉巻,파라오의 시가,,Firavun'un Puroları,法老的雪茄
Q842067,Winter Light,ضوء الشتاء,Licht im Winter,Los comulgantes,Les Communiants,Luci d'inverno,冬の光,겨울 빛,,"Kış Işıkları, 1963 filmi",冬之光
Q849344,She Wore a Yellow Ribbon,كانت تلبس الشريط الأصفر,Der Teufelshauptmann,La legión invencible,La Charge héroïque,I cavalieri del Nord Ovest,黄色いリボン,황색 리본을 한 여자,,She Wore a Yellow Ribbon,黃巾騎兵隊
Q862848,Kılıç Ali Pasha Mosque,جامع قلج علي باشا,,Mezquita Kiliç Ali Pasha,,moschea di Kılıç Ali Pascià,クルチ・アリ・パシャ・ジャーミィ,,,Kılıç Ali Paşa Camii,奇力克阿里帕夏建築群
Q922635,The Day of the Triffids,,Die Triffids – Pflanzen des Schreckens,,,,ラストデイズ・オブ・ザ・ワールド,,,Triffidlerin Günü,
Q923551,Everything Is Illuminated,,Alles ist erleuchtet,,Tout est illuminé,Ogni cosa è illuminata,エブリシング・イズ・イルミネイテッド,모든 것이 밝혀졌다,,Her Şey Aydınlandı,
Q945053,Order of Zhukov,وسام جوكوف,,Orden de Zhúkov,ordre de Joukov,ordine di Žukov,ジューコフ勲章,,,Jukov Nişanı,朱可夫勋章
Q1155672,Canon EF-S lens mount,,Canon EF-S Bajonett,Montura Canon EF-S,monture Canon EF-S,,,캐논 EF-S 마운트,,,佳能EF-S接環鏡頭
Q2043523,Streets of Laredo,,Die Todesreiter von Laredo,Tres tejanos,La Chevauchée de l'honneur,I cavalieri dell'onore,,,,,
Q5733708,A Short History of Decay,,Lehre vom Zerfall,Breviario de podredumbre,Précis de décomposition,,,,,Çürümenin Kitabı,解體概要
Q7317334,Return to Treasure Island,,Die Rückkehr zur Schatzinsel,,,,,,,Define Adasına Dönüş,回到金銀島
Q7701411,Teqe Mosque,,Tekke-Moschee,,,,,,,Tekke Camii,
